batch	batch_id	cond
scell.nextera.1CDX4_24	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_25	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_26	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_27	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_28	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_31	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_32	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_33	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_34	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_35	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_36	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_37	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_38	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_41	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_42	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_43	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_44	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_45	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_46	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_47	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_48	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_51	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_52	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_53	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_54	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_55	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_56	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_57	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_58	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_61	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_62	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_63	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_64	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_65	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_66	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_67	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_68	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_71	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_72	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_73	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_74	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_75	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_76	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_77	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_78	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_81	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_82	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_83	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_84	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_85	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_86	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_87	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_88	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_91	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_92	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_93	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_94	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_95	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_96	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_97	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_98	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_101	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_102	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_103	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_104	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_105	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_106	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_107	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_108	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_111	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_112	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_113	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_114	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_115	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_116	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_117	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_118	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_121	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_122	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_123	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_124	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_125	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_126	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_127	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_128	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_131	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_132	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_133	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_134	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_135	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_136	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_137	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_138	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_141	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_142	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_143	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_144	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_145	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_146	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_147	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_148	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_151	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_152	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_153	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_154	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_155	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_156	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_157	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_158	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_161	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_162	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_163	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_164	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_165	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_166	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_167	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_168	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_171	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_172	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_173	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_174	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_175	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_176	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_177	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_178	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_181	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_182	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_183	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_184	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_185	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_186	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_187	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_188	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_191	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_192	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_193	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_194	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_195	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_196	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_197	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_198	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_201	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_202	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_203	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_204	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_205	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_206	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_207	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_208	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_211	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_212	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_213	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_214	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_215	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_216	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_217	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_218	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_221	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_222	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_223	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_224	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_225	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_226	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_227	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_228	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_231	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_232	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_233	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_234	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_235	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_236	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_237	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_238	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_241	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_242	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_243	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_244	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_245	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_246	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_247	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_248	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_251	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_252	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_253	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_254	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_255	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_256	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_257	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_258	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_261	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_262	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_263	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_264	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_265	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_266	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_267	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_268	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_271	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_272	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_273	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_274	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_275	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_276	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_277	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_278	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_281	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_282	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_283	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_284	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_285	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_286	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_287	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_288	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_291	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_292	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_293	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_294	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_295	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_296	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_297	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_298	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_301	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_302	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_303	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_304	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_305	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_306	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_307	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_308	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_311	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_312	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_313	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_314	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_315	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_316	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_317	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_318	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_321	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_322	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_323	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_324	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_325	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_326	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_327	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_328	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_331	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_332	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_333	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_334	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_335	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_336	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_337	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_338	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_341	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_342	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_343	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_344	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_345	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_346	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_347	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_348	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_351	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_352	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_353	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_354	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_355	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_356	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_357	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_358	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_361	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_362	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_363	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_364	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_365	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_366	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_367	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_368	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_371	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_372	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_373	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_374	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_375	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_376	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_377	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_378	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_381	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_382	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_383	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_384	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_385	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_386	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_387	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_388	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_391	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_392	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_393	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_394	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_395	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_396	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_397	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_398	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_401	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_402	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_403	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_404	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_405	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_406	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_407	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_408	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_411	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_412	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_413	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_414	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_415	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_416	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_417	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_418	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_421	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_422	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_423	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_424	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_425	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_426	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_427	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_428	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_431	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_432	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_433	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_434	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_435	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_436	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_437	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_438	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_441	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_442	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_443	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_444	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_445	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_446	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_447	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_448	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_451	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_452	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_453	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_454	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_455	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_456	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_457	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_458	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_461	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_462	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_463	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_464	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_465	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_466	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_467	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_468	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_471	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_472	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_473	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_474	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_475	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_476	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_477	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_478	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_481	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_482	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_483	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_484	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_485	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_486	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_487	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDX4_488	16	1CDX4_3267	1CD_lS_G2
scell.nextera.1CDES_p1_C10	17	1CDES_p1	NoSort
scell.nextera.1CDES_p1_C3	17	1CDES_p1	NoSort
scell.nextera.1CDES_p1_C4	17	1CDES_p1	NoSort
scell.nextera.1CDES_p1_C5	17	1CDES_p1	NoSort
scell.nextera.1CDES_p1_C6	17	1CDES_p1	NoSort
scell.nextera.1CDES_p1_C7	17	1CDES_p1	NoSort
scell.nextera.1CDES_p1_C8	17	1CDES_p1	NoSort
scell.nextera.1CDES_p1_C9	17	1CDES_p1	NoSort
scell.nextera.1CDES_p1_D10	17	1CDES_p1	NoSort
scell.nextera.1CDES_p1_D3	17	1CDES_p1	NoSort
scell.nextera.1CDES_p1_D4	17	1CDES_p1	NoSort
scell.nextera.1CDES_p1_D5	17	1CDES_p1	NoSort
scell.nextera.1CDES_p1_D6	17	1CDES_p1	NoSort
scell.nextera.1CDES_p1_D7	17	1CDES_p1	NoSort
scell.nextera.1CDES_p1_D8	17	1CDES_p1	NoSort
scell.nextera.1CDES_p1_D9	17	1CDES_p1	NoSort
scell.nextera.1CDES_p1_E10	17	1CDES_p1	NoSort
